TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,TaxAmount,PaymentType
444.0,5/4/2025,1030.0,2022.0,404.0,1.0,604.06,8.0,Check
445.0,5/4/2025,1186.0,2028.0,401.0,0.0,2551.76,4.0,Cash
446.0,5/4/2025,1076.0,2059.0,404.0,3.0,1536.15,10.0,CreditCard
447.0,5/4/2025,1058.0,2031.0,404.0,2.0,0,7.0,Check
448.0,5/4/2025,1039.0,2035.0,402.0,0.0,899.99,57.0,Check
449.0,5/4/2025,1008.0,2084.0,404.0,0.0,845.55,11.0,CreditCard
450.0,5/4/2025,1061.0,2026.0,401.0,0.0,423.12,12.0,Cash
455.0,5/4/2025,1187.0,2073.0,403.0,2.0,399.54,13.0,Check
456.0,5/4/2025,1060.0,2038.0,402.0,1.0,3335.44,8.0,Check
459.0,5/4/2025,1142.0,2063.0,401.0,2.0,1325.9,7.0,CreditCard
460.0,5/4/2025,1164.0,2085.0,404.0,2.0,387.44,57.0,Check
461.0,5/4/2025,1178.0,2053.0,404.0,1.0,1647.4,11.0,Cash
466.0,5/4/2025,1062.0,2032.0,402.0,2.0,756.48,11.0,Cash
468.0,5/4/2025,1023.0,2068.0,402.0,0.0,2460.72,8.0,Check
470.0,5/4/2025,1048.0,2097.0,402.0,3.0,0,10.0,CreditCard
471.0,5/4/2025,1053.0,2042.0,403.0,0.0,167.61,13.82,Check
472.0,5/4/2025,1054.0,2024.0,401.0,3.0,372.81,5.0,Check
474.0,5/4/2025,1061.0,2070.0,403.0,2.0,27.34,11.0,Cash
478.0,5/4/2025,1052.0,2047.0,403.0,3.0,334.98,10.0,CreditCard
485.0,5/4/2025,1043.0,2093.0,403.0,1.0,1360.69,11.0,Cash
487.0,5/4/2025,1138.0,2082.0,401.0,0.0,533.2,0.0,Check
488.0,5/4/2025,1019.0,2085.0,401.0,0.0,484.3,5.0,Check
490.0,5/4/2025,1181.0,2019.0,401.0,1.0,4202.68,11.0,Cash
496.0,5/4/2025,1027.0,2012.0,402.0,1.0,1121.74,57.0,Check
500.0,5/4/2025,1076.0,2087.0,401.0,0.0,159.32,5.0,Check
506.0,5/4/2025,1177.0,2072.0,404.0,2.0,1008.72,10.0,Cash
509.0,5/4/2025,1150.0,2018.0,404.0,0.0,1084.52,11.0,Cash
512.0,5/4/2025,1193.0,2094.0,402.0,0.0,1480.05,5.0,Check
514.0,5/4/2025,1025.0,2055.0,402.0,0.0,107.88,11.0,Cash
515.0,5/4/2025,1087.0,2077.0,404.0,2.0,449.46,13.0,CreditCard
516.0,5/4/2025,1007.0,2081.0,403.0,3.0,746.22,8.0,Check
517.0,5/4/2025,1125.0,2029.0,403.0,3.0,40.53,4.0,Cash
520.0,5/4/2025,1182.0,2009.0,401.0,2.0,53.05,5.0,Check
521.0,5/4/2025,1039.0,2048.0,402.0,3.0,357.63,2.0,CreditCard
523.0,5/4/2025,1001.0,2039.0,404.0,2.0,2343.46,13.0,CreditCard
524.0,5/4/2025,1194.0,2034.0,401.0,1.0,245.11,8.0,Check
525.0,5/4/2025,1022.0,2023.0,404.0,3.0,5637.24,4.0,Cash
527.0,5/4/2025,1006.0,2011.0,403.0,0.0,1229.22,7.0,Check
532.0,5/4/2025,1068.0,2038.0,403.0,3.0,0,9.0,Check
533.0,5/4/2025,1037.0,2008.0,402.0,3.0,266.36,11.0,Cash
535.0,5/4/2025,1005.0,2009.0,403.0,2.0,53.05,0.0,Check
537.0,5/4/2025,1117.0,2013.0,402.0,2.0,2244.86,2.0,CreditCard
539.0,5/4/2025,1084.0,2056.0,403.0,3.0,1574.16,13.0,CreditCard
540.0,5/4/2025,1166.0,2076.0,402.0,2.0,0,8.0,Check
543.0,5/4/2025,1074.0,2094.0,404.0,1.0,444.02,7.0,Check
545.0,5/4/2025,1093.0,2014.0,402.0,1.0,221.67,11.0,CreditCard
546.0,5/4/2025,1174.0,2098.0,401.0,3.0,2723.58,12.0,Cash
548.0,5/4/2025,1177.0,2008.0,404.0,3.0,332.95,5.0,Check
550.0,5/4/2025,1064.0,2084.0,402.0,3.0,845.55,11.0,Cash
551.0,5/4/2025,1096.0,2009.0,404.0,3.0,198.93,13.0,CreditCard
552.0,5/4/2025,1149.0,2051.0,404.0,0.0,0,8.0,Check
553.0,5/4/2025,1092.0,2089.0,401.0,0.0,827.04,4.0,Check
556.0,5/4/2025,1192.0,2042.0,404.0,0.0,1005.66,57.0,CreditCard
557.0,5/4/2025,1002.0,2012.0,403.0,1.0,560.87,11.0,Check
560.0,5/4/2025,1088.0,2003.0,404.0,0.0,385.18,5.0,Check
561.0,5/4/2025,1075.0,2053.0,401.0,0.0,1830.45,2.0,Check
562.0,5/4/2025,1186.0,2018.0,403.0,2.0,1301.42,11.0,CreditCard
563.0,5/4/2025,1087.0,2058.0,402.0,3.0,2667,13.0,Cash
564.0,5/4/2025,1089.0,2060.0,401.0,3.0,408.38,8.0,CreditCard
565.0,5/4/2025,1184.0,2089.0,404.0,2.0,1984.9,4.0,Check
568.0,5/4/2025,1189.0,2031.0,402.0,1.0,2035.08,5.0,Check
570.0,5/4/2025,1059.0,2051.0,402.0,1.0,527.94,11.0,CreditCard
571.0,5/4/2025,1163.0,2084.0,404.0,3.0,845.55,13.0,Cash
573.0,5/4/2025,1151.0,2054.0,404.0,0.0,0,4.0,Check
577.0,5/4/2025,1050.0,2058.0,401.0,2.0,1066.8,11.0,Check
579.0,5/4/2025,1156.0,2050.0,401.0,2.0,0,7.0,Cash
580.0,5/4/2025,1090.0,2058.0,402.0,2.0,1066.8,9.0,CreditCard
586.0,5/4/2025,1124.0,2081.0,402.0,1.0,2686.39,11.0,Check
587.0,5/4/2025,1125.0,2036.0,402.0,1.0,588.55,13.0,CreditCard
591.0,5/4/2025,1175.0,2062.0,404.0,3.0,1858.08,7.0,Cash
593.0,5/4/2025,1194.0,2028.0,403.0,0.0,637.94,11.0,Check
594.0,5/4/2025,1070.0,2028.0,403.0,1.0,0,12.0,Check
599.0,5/4/2025,1188.0,2083.0,402.0,2.0,1229.06,13.0,Cash
600.0,5/4/2025,1008.0,2057.0,403.0,2.0,699.17,8.0,CreditCard
602.0,5/4/2025,1053.0,2094.0,403.0,3.0,493.35,10.0,Check
603.0,5/4/2025,1042.0,2078.0,402.0,1.0,127.81,7.0,CreditCard
610.0,5/4/2025,1037.0,2091.0,403.0,1.0,0,11.0,Check
611.0,5/4/2025,1194.0,2086.0,404.0,3.0,0,13.0,CreditCard
612.0,5/4/2025,1036.0,2073.0,403.0,3.0,1997.72,8.0,Cash
613.0,5/4/2025,1096.0,2057.0,401.0,0.0,1310.94,4.0,CreditCard
617.0,5/4/2025,1162.0,2085.0,403.0,0.0,0,2.0,Check
620.0,5/4/2025,1072.0,2043.0,402.0,3.0,4367.25,8.0,Cash
621.0,5/4/2025,1087.0,2087.0,401.0,0.0,637.28,4.0,CreditCard
627.0,5/4/2025,1021.0,2047.0,402.0,0.0,1674.9,7.0,CreditCard
629.0,5/4/2025,1109.0,2083.0,401.0,0.0,768.16,11.0,CreditCard
632.0,5/4/2025,1002.0,2001.0,403.0,0.0,824.7,5.0,CreditCard
633.0,5/4/2025,1108.0,2088.0,402.0,3.0,3546.75,2.0,Check
634.0,5/4/2025,1018.0,2029.0,404.0,0.0,27.02,11.0,Check
636.0,5/4/2025,1094.0,2038.0,402.0,3.0,926.51,8.0,Cash
640.0,5/4/2025,1105.0,2078.0,404.0,1.0,383.43,57.0,CreditCard
641.0,5/4/2025,1022.0,2012.0,402.0,0.0,623.19,11.0,Check
642.0,5/4/2025,1150.0,2093.0,404.0,2.0,1814.26,12.0,Check
646.0,5/4/2025,1168.0,2038.0,402.0,1.0,1667.72,11.0,Check
647.0,5/4/2025,1191.0,2050.0,403.0,0.0,560.34,13.0,Cash
648.0,5/4/2025,1005.0,2030.0,404.0,3.0,679.88,8.0,CreditCard
649.0,5/4/2025,1028.0,2030.0,404.0,0.0,509.91,4.0,Check
651.0,5/4/2025,1033.0,2049.0,404.0,2.0,751.87,7.0,CreditCard
652.0,5/4/2025,1139.0,2087.0,402.0,3.0,0,57.0,Cash
653.0,5/4/2025,1197.0,2009.0,401.0,0.0,265.24,11.0,CreditCard
656.0,5/4/2025,1108.0,2089.0,404.0,0.0,413.52,5.0,CreditCard
658.0,5/4/2025,1021.0,2039.0,401.0,1.0,878.8,11.0,Check
662.0,5/4/2025,1062.0,2011.0,404.0,0.0,0,10.0,Check
663.0,5/4/2025,1116.0,2078.0,401.0,2.0,0,13.82,Cash
664.0,5/4/2025,1170.0,2094.0,402.0,0.0,986.7,5.0,CreditCard
667.0,5/4/2025,1042.0,2047.0,402.0,2.0,803.95,13.0,CreditCard
669.0,5/4/2025,1109.0,2034.0,401.0,2.0,326.81,4.0,CreditCard
670.0,5/4/2025,1182.0,2073.0,401.0,3.0,499.43,10.0,Check
674.0,5/4/2025,1058.0,2094.0,401.0,0.0,493.35,12.0,Check
677.0,5/4/2025,1009.0,2070.0,404.0,1.0,30.76,11.0,CreditCard
678.0,5/4/2025,1082.0,2031.0,404.0,2.0,452.24,12.0,Check
679.0,5/4/2025,1069.0,2009.0,403.0,0.0,0,0.0,Cash
680.0,5/4/2025,1128.0,2086.0,401.0,1.0,804.69,5.0,CreditCard
681.0,5/4/2025,1057.0,2066.0,401.0,3.0,1548.18,2.0,Check
684.0,5/4/2025,1094.0,2025.0,403.0,2.0,223.7,8.0,Cash
685.0,5/4/2025,1189.0,2079.0,402.0,3.0,3802.16,4.0,CreditCard
686.0,5/4/2025,1094.0,2075.0,404.0,1.0,702.58,10.0,Check
687.0,5/4/2025,1187.0,2069.0,402.0,1.0,627.45,7.0,Cash
689.0,5/4/2025,1138.0,2044.0,401.0,2.0,166.06,11.0,Check
690.0,5/4/2025,1000.0,2097.0,404.0,2.0,1347.36,12.0,Check
692.0,5/4/2025,1125.0,2007.0,402.0,2.0,933.42,5.0,Cash
694.0,5/4/2025,1179.0,2047.0,404.0,0.0,669.96,11.0,Check
695.0,5/4/2025,1148.0,2012.0,402.0,3.0,3115.95,13.0,Cash
696.0,5/4/2025,1019.0,2075.0,401.0,3.0,2341.92,8.0,CreditCard
702.0,5/4/2025,1119.0,2040.0,404.0,0.0,69.08,12.0,Check
704.0,5/4/2025,1078.0,2059.0,403.0,0.0,1536.15,5.0,CreditCard
708.0,5/4/2025,1131.0,2006.0,403.0,2.0,475.2,8.0,Cash
711.0,5/4/2025,1118.0,2013.0,402.0,0.0,1870.72,13.82,Cash
712.0,5/4/2025,1003.0,2007.0,402.0,1.0,1050.1,5.0,CreditCard
717.0,5/4/2025,1010.0,2059.0,401.0,1.0,921.69,4.0,CreditCard
718.0,5/4/2025,1146.0,2055.0,404.0,3.0,0,10.0,Check
721.0,5/4/2025,1071.0,2057.0,402.0,0.0,1310.94,11.0,Check
727.0,5/4/2025,1139.0,2062.0,403.0,2.0,1486.46,0.0,Cash
728.0,5/4/2025,1099.0,2034.0,402.0,0.0,408.51,5.0,CreditCard
735.0,5/4/2025,1045.0,2030.0,403.0,2.0,407.93,7.0,Cash
743.0,5/4/2025,1005.0,2018.0,402.0,0.0,542.26,13.0,Cash
747.0,5/4/2025,1040.0,2093.0,404.0,3.0,755.94,13.82,CreditCard
756.0,5/4/2025,1162.0,2011.0,403.0,3.0,1229.22,13.0,Cash
759.0,5/4/2025,1027.0,2092.0,401.0,0.0,482.21,10.0,Cash
760.0,5/4/2025,1098.0,2056.0,404.0,1.0,944.5,7.0,CreditCard
761.0,5/4/2025,1105.0,2063.0,404.0,2.0,2209.84,57.0,Check
767.0,5/4/2025,1041.0,2093.0,401.0,0.0,755.94,11.0,Cash
768.0,5/4/2025,1086.0,2076.0,404.0,0.0,0,13.0,CreditCard
769.0,5/4/2025,1110.0,2083.0,402.0,3.0,768.16,8.0,Check
775.0,5/4/2025,1109.0,2011.0,403.0,3.0,1638.96,12.0,Cash
777.0,5/4/2025,1043.0,2081.0,403.0,0.0,746.22,5.0,CreditCard
778.0,5/4/2025,1121.0,2014.0,403.0,3.0,985.2,2.0,Check
779.0,5/4/2025,1120.0,2062.0,403.0,0.0,2477.44,11.0,Check
780.0,5/4/2025,1164.0,2069.0,404.0,1.0,0,13.0,CreditCard
782.0,5/4/2025,1114.0,2005.0,403.0,3.0,428.78,4.0,CreditCard
784.0,5/4/2025,1144.0,2007.0,402.0,0.0,1166.78,13.82,Cash
785.0,5/4/2025,1021.0,2085.0,403.0,3.0,0,5.0,CreditCard
789.0,5/4/2025,1020.0,2050.0,401.0,1.0,168.1,8.0,Cash
793.0,5/4/2025,1051.0,2080.0,402.0,2.0,0,57.0,CreditCard
795.0,5/4/2025,1099.0,2071.0,404.0,2.0,984.26,12.0,Check
799.0,5/4/2025,1027.0,2072.0,401.0,2.0,672.48,12.0,Check
802.0,5/4/2025,1009.0,2022.0,403.0,3.0,2684.72,2.0,Check
804.0,5/4/2025,1101.0,2042.0,402.0,0.0,335.22,13.0,CreditCard
808.0,5/4/2025,1034.0,2038.0,404.0,2.0,2223.62,7.0,Cash
811.0,5/4/2025,1189.0,2062.0,403.0,0.0,1858.08,12.0,Check
815.0,5/4/2025,1049.0,2025.0,401.0,1.0,503.32,11.0,CreditCard
819.0,5/4/2025,1174.0,2003.0,402.0,2.0,308.14,10.0,Check
827.0,5/4/2025,1121.0,2016.0,402.0,0.0,646.04,11.0,Check
828.0,5/4/2025,1057.0,2032.0,403.0,2.0,3782.4,13.0,Check
830.0,5/4/2025,1064.0,2027.0,404.0,2.0,413.78,4.0,Cash
834.0,5/4/2025,1016.0,2043.0,403.0,2.0,2795.04,2.0,CreditCard
837.0,5/4/2025,1153.0,2051.0,403.0,1.0,316.76,8.0,CreditCard
843.0,5/4/2025,1168.0,2071.0,402.0,2.0,1968.51,12.0,Check
844.0,5/4/2025,1024.0,2060.0,402.0,2.0,326.7,7.0,Check
846.0,5/4/2025,1167.0,2011.0,402.0,2.0,327.79,11.0,Cash
853.0,5/4/2025,1038.0,2017.0,402.0,2.0,741.92,8.0,CreditCard
854.0,5/4/2025,1104.0,2072.0,404.0,1.0,1134.81,4.0,Cash
855.0,5/4/2025,1080.0,2091.0,402.0,0.0,2717.37,10.0,CreditCard
856.0,5/4/2025,1124.0,2042.0,402.0,2.0,0,7.0,Check
862.0,5/4/2025,1009.0,2068.0,402.0,2.0,0,2.0,Cash
864.0,5/4/2025,1173.0,2000.0,402.0,1.0,872.38,13.0,Check
865.0,5/4/2025,1177.0,2044.0,403.0,1.0,373.64,8.0,Cash
875.0,5/4/2025,1163.0,2032.0,401.0,0.0,0,11.0,Check
876.0,5/4/2025,1169.0,2013.0,401.0,0.0,935.36,13.0,Check
880.0,5/4/2025,1077.0,2053.0,401.0,2.0,976.24,13.82,Check
881.0,5/4/2025,1159.0,2077.0,402.0,3.0,561.83,5.0,Cash
884.0,5/4/2025,1155.0,2025.0,403.0,1.0,503.32,13.0,Check
886.0,5/4/2025,1041.0,2005.0,404.0,1.0,385.9,4.0,Cash
887.0,5/4/2025,1176.0,2061.0,403.0,1.0,359.86,10.0,CreditCard
897.0,5/4/2025,1091.0,2056.0,403.0,0.0,1049.44,5.0,Cash
906.0,5/4/2025,1124.0,2014.0,404.0,3.0,0,11.0,CreditCard
909.0,5/4/2025,1132.0,2066.0,401.0,3.0,1548.18,5.0,CreditCard
911.0,5/4/2025,1088.0,2084.0,404.0,1.0,0,11.0,CreditCard
913.0,5/4/2025,1164.0,2020.0,404.0,3.0,1879.15,8.0,Cash
917.0,5/4/2025,1060.0,2010.0,404.0,3.0,544.88,57.0,CreditCard
921.0,5/4/2025,1103.0,2052.0,401.0,0.0,2193.78,5.0,Cash
931.0,5/4/2025,1065.0,2078.0,402.0,1.0,127.81,11.0,Check
936.0,5/4/2025,1127.0,2000.0,401.0,3.0,969.31,7.0,Check
937.0,5/4/2025,1149.0,2061.0,402.0,1.0,359.86,57.0,Cash
938.0,5/4/2025,1187.0,2016.0,401.0,3.0,2584.16,11.0,CreditCard
940.0,5/4/2025,1107.0,2077.0,402.0,2.0,898.93,7.0,Check
941.0,5/4/2025,1101.0,2043.0,403.0,3.0,3493.8,9.0,CreditCard
946.0,5/4/2025,1181.0,2014.0,403.0,3.0,246.3,2.0,CreditCard
949.0,5/4/2025,1097.0,2018.0,401.0,0.0,1084.52,8.0,CreditCard
952.0,5/4/2025,1176.0,2037.0,402.0,0.0,720.28,7.0,Check
954.0,5/4/2025,1190.0,2082.0,404.0,1.0,239.94,11.0,CreditCard
955.0,5/4/2025,1130.0,2089.0,403.0,0.0,413.52,12.0,Check
959.0,5/4/2025,1162.0,2090.0,403.0,1.0,257.9,11.0,CreditCard
961.0,5/4/2025,1114.0,2022.0,401.0,1.0,3020.31,8.0,Cash
965.0,5/4/2025,1084.0,2059.0,402.0,0.0,0,57.0,CreditCard
966.0,5/4/2025,1039.0,2041.0,401.0,2.0,0,11.0,Cash
969.0,5/4/2025,1047.0,2066.0,401.0,1.0,464.45,5.0,Cash
971.0,5/4/2025,1089.0,2028.0,402.0,2.0,0,11.0,Check
972.0,5/4/2025,1084.0,2046.0,403.0,1.0,0,13.0,Check
974.0,5/4/2025,1029.0,2085.0,403.0,3.0,726.45,4.0,Cash
977.0,5/4/2025,1098.0,2032.0,403.0,0.0,0,5.0,Cash
980.0,5/4/2025,1082.0,2065.0,401.0,0.0,1411.02,13.0,Check
989.0,5/4/2025,1161.0,2051.0,404.0,2.0,375.42,9.0,CreditCard
996.0,5/4/2025,1040.0,2068.0,402.0,1.0,2952.86,13.0,Check
1000.0,5/4/2025,1010.0,2000.0,404.0,0.0,3877.24,7.0,Check
1006.0,5/4/2025,1171.0,2008.0,403.0,0.0,133.18,2.0,CreditCard
1010.0,5/4/2025,1081.0,2062.0,404.0,2.0,495.49,4.0,Cash
1014.0,5/4/2025,1063.0,2028.0,404.0,2.0,510.35,11.0,CreditCard
1020.0,5/4/2025,1187.0,2080.0,401.0,0.0,0,13.0,Check
1022.0,5/4/2025,1196.0,2075.0,402.0,0.0,2341.92,4.0,CreditCard
1024.0,5/4/2025,1093.0,2050.0,402.0,2.0,448.27,13.82,CreditCard
1025.0,5/4/2025,1034.0,2059.0,401.0,3.0,1536.15,5.0,Check
1031.0,5/4/2025,1016.0,2033.0,403.0,1.0,2257.88,10.0,Cash
1044.0,5/4/2025,1154.0,2091.0,401.0,1.0,3260.84,13.0,CreditCard
1046.0,5/4/2025,1172.0,2061.0,404.0,1.0,719.71,4.0,Check
1049.0,5/4/2025,1034.0,2080.0,401.0,1.0,2996.14,57.0,CreditCard
1050.0,5/4/2025,1014.0,2021.0,403.0,1.0,1503.74,11.0,Check
1054.0,5/4/2025,1153.0,2018.0,402.0,2.0,867.62,2.0,Check
1056.0,5/4/2025,1152.0,2075.0,401.0,1.0,2107.73,13.0,Cash
1059.0,5/4/2025,1155.0,2012.0,402.0,3.0,623.19,10.0,Cash
1068.0,5/4/2025,1048.0,2000.0,401.0,0.0,4846.55,13.0,CreditCard
1069.0,5/4/2025,1133.0,2000.0,404.0,1.0,872.38,8.0,Check
1076.0,5/4/2025,1078.0,2073.0,403.0,3.0,499.43,13.0,CreditCard
1078.0,5/4/2025,1114.0,2089.0,402.0,0.0,827.04,4.0,Check
1080.0,5/4/2025,1140.0,2078.0,401.0,1.0,255.62,7.0,Cash
1085.0,5/4/2025,1102.0,2078.0,403.0,0.0,142.01,9.0,Check
1093.0,5/4/2025,1132.0,2001.0,401.0,0.0,2061.75,8.0,Check
1101.0,5/4/2025,1193.0,2043.0,404.0,3.0,2620.35,5.0,Check
1107.0,5/4/2025,1172.0,2095.0,403.0,0.0,981.58,10.0,Cash
1109.0,5/4/2025,1090.0,2027.0,403.0,1.0,698.25,7.0,Check
1112.0,5/4/2025,1067.0,2026.0,402.0,1.0,380.81,12.0,Cash
1120.0,5/4/2025,1056.0,2096.0,402.0,0.0,0,10.0,Cash
1128.0,5/4/2025,1120.0,2078.0,403.0,2.0,227.22,11.0,Cash
1131.0,5/4/2025,1102.0,2035.0,404.0,1.0,1619.98,4.0,Cash
1134.0,5/4/2025,1097.0,2025.0,402.0,1.0,1258.29,57.0,Check
1141.0,5/4/2025,1092.0,2046.0,403.0,2.0,80.23,13.0,Check
1144.0,5/4/2025,1199.0,2036.0,403.0,2.0,871.92,10.0,Cash
1169.0,5/4/2025,1066.0,2019.0,403.0,0.0,933.93,7.0,CreditCard
1175.0,5/4/2025,1105.0,2071.0,404.0,3.0,615.16,2.0,CreditCard
1177.0,5/4/2025,1056.0,2033.0,401.0,3.0,836.25,13.0,CreditCard
1179.0,5/4/2025,1166.0,2095.0,403.0,3.0,1472.37,4.0,Cash
1180.0,5/4/2025,1048.0,2008.0,402.0,1.0,0,10.0,CreditCard
1181.0,5/4/2025,1074.0,2014.0,404.0,3.0,738.9,7.0,Check
1182.0,5/4/2025,1069.0,2089.0,404.0,1.0,372.17,57.0,Check
1184.0,5/4/2025,1136.0,2002.0,402.0,0.0,1732,12.0,Cash
1187.0,5/4/2025,1038.0,2001.0,404.0,1.0,0,2.0,Cash
1192.0,5/4/2025,1139.0,2060.0,402.0,1.0,1102.63,10.0,Cash
1193.0,5/4/2025,1064.0,2048.0,401.0,0.0,715.26,13.82,CreditCard
1204.0,5/4/2025,1148.0,2088.0,404.0,1.0,0,12.0,CreditCard
1214.0,5/4/2025,1138.0,2089.0,404.0,1.0,744.34,8.0,Check
1215.0,5/4/2025,1145.0,2023.0,403.0,2.0,1503.26,4.0,CreditCard
1217.0,5/4/2025,1017.0,2067.0,402.0,3.0,0,7.0,CreditCard
1218.0,5/4/2025,1075.0,2033.0,403.0,3.0,836.25,57.0,Check
1225.0,5/4/2025,1133.0,2084.0,401.0,0.0,0,13.0,CreditCard
1226.0,5/4/2025,1033.0,2022.0,401.0,1.0,604.06,8.0,Check
1228.0,5/4/2025,1008.0,2073.0,404.0,3.0,1498.29,10.0,Cash
1230.0,5/4/2025,1093.0,2028.0,401.0,0.0,1275.88,57.0,Check
1234.0,5/4/2025,1181.0,2007.0,403.0,0.0,583.39,5.0,CreditCard
1251.0,5/4/2025,1076.0,2028.0,402.0,2.0,1020.7,11.0,Check
1256.0,5/4/2025,1076.0,2011.0,404.0,1.0,737.53,12.0,CreditCard
1261.0,5/4/2025,1111.0,2053.0,401.0,1.0,3294.81,13.0,Cash
1267.0,5/4/2025,1192.0,2076.0,401.0,1.0,1450.93,11.0,CreditCard
1271.0,5/4/2025,1067.0,2010.0,404.0,3.0,0,2.0,Check
1282.0,5/4/2025,1175.0,2047.0,402.0,0.0,1004.94,5.0,Cash
1284.0,5/4/2025,1158.0,2018.0,403.0,0.0,2169.04,11.0,Check
1287.0,5/4/2025,1053.0,2094.0,402.0,1.0,888.03,4.0,Check
1290.0,5/4/2025,1096.0,2074.0,401.0,2.0,1055.2,5.0,Cash
1295.0,5/4/2025,1027.0,2002.0,403.0,3.0,866,4.0,Check
1296.0,5/4/2025,1059.0,2048.0,401.0,2.0,572.21,10.0,Check
1312.0,5/4/2025,1197.0,2018.0,402.0,2.0,867.62,10.0,Check
1322.0,5/4/2025,1047.0,2049.0,404.0,3.0,0,8.0,Cash
1330.0,5/4/2025,1133.0,2013.0,404.0,3.0,3741.44,5.0,Cash
1332.0,5/4/2025,1142.0,2049.0,401.0,1.0,0,11.0,Check
1343.0,5/4/2025,1029.0,2090.0,404.0,2.0,57.31,4.0,Check
1348.0,5/4/2025,1107.0,2039.0,403.0,3.0,0,12.0,Check
1353.0,5/4/2025,1055.0,2075.0,404.0,3.0,3122.56,0.0,CreditCard
1354.0,5/4/2025,1104.0,2056.0,401.0,0.0,1574.16,5.0,Cash
1356.0,5/4/2025,1012.0,2023.0,402.0,0.0,2818.62,11.0,Check
1364.0,5/4/2025,1140.0,2008.0,403.0,3.0,0,12.0,Check
1366.0,5/4/2025,1134.0,2052.0,402.0,1.0,1316.27,5.0,CreditCard
1367.0,5/4/2025,1156.0,2007.0,401.0,0.0,1750.17,2.0,Check
1371.0,5/4/2025,1126.0,2023.0,402.0,2.0,2254.9,4.0,CreditCard
1372.0,5/4/2025,1049.0,2000.0,401.0,0.0,3877.24,10.0,Check
1379.0,5/4/2025,1087.0,2050.0,401.0,1.0,168.1,2.0,CreditCard
1385.0,5/4/2025,1053.0,2073.0,403.0,2.0,1198.63,13.82,CreditCard
1388.0,5/4/2025,1047.0,2076.0,401.0,2.0,0,11.0,Check
1397.0,5/4/2025,1036.0,2098.0,401.0,1.0,817.07,7.0,Cash
1407.0,5/4/2025,1159.0,2071.0,401.0,1.0,1660.93,4.0,Check
1410.0,5/4/2025,1043.0,2009.0,403.0,2.0,106.1,57.0,Cash
1412.0,5/4/2025,1007.0,2060.0,401.0,0.0,816.76,12.0,Check
1414.0,5/4/2025,1100.0,2022.0,404.0,2.0,1610.83,5.0,CreditCard
1415.0,5/4/2025,1079.0,2042.0,402.0,0.0,167.61,2.0,Check
1431.0,5/4/2025,1145.0,2043.0,402.0,1.0,1572.21,4.0,Check
1436.0,5/4/2025,1175.0,2076.0,404.0,2.0,1289.71,11.0,Check
1438.0,5/4/2025,1055.0,2017.0,401.0,1.0,1669.32,8.0,CreditCard
1440.0,5/4/2025,1099.0,2078.0,404.0,1.0,383.43,10.0,Check
1442.0,5/4/2025,1145.0,2086.0,403.0,3.0,2682.3,57.0,Cash
1454.0,5/4/2025,1018.0,2082.0,401.0,1.0,0,8.0,Cash
1474.0,5/4/2025,1073.0,2062.0,401.0,1.0,1114.85,0.0,CreditCard
1478.0,5/4/2025,1151.0,2094.0,402.0,3.0,493.35,13.0,Cash
1484.0,5/4/2025,1147.0,2093.0,403.0,0.0,2267.82,11.0,CreditCard
1487.0,5/4/2025,1077.0,2060.0,402.0,3.0,1633.52,5.0,Cash
1494.0,5/4/2025,1069.0,2034.0,401.0,2.0,217.87,7.0,Check
1497.0,5/4/2025,1133.0,2043.0,402.0,2.0,1397.52,12.0,Check
1506.0,5/4/2025,1178.0,2023.0,403.0,2.0,1503.26,13.82,Check
1507.0,5/4/2025,1119.0,2084.0,401.0,3.0,0,5.0,CreditCard
1511.0,5/4/2025,1085.0,2007.0,403.0,2.0,933.42,8.0,Cash
1539.0,5/4/2025,1103.0,2015.0,402.0,3.0,2024.91,8.0,CreditCard
1545.0,5/4/2025,1024.0,2058.0,402.0,0.0,2000.25,12.0,Check
1549.0,5/4/2025,1030.0,2087.0,402.0,2.0,382.37,11.0,CreditCard
1550.0,5/4/2025,1054.0,2097.0,401.0,1.0,2273.67,13.0,Check
1555.0,5/4/2025,1025.0,2080.0,404.0,1.0,3745.17,5.0,CreditCard
1558.0,5/4/2025,1106.0,2088.0,404.0,1.0,1276.83,13.0,Check
1567.0,5/4/2025,1013.0,2024.0,401.0,1.0,335.53,9.0,Cash
1574.0,5/4/2025,1018.0,2030.0,404.0,2.0,135.98,13.0,Check
1583.0,5/4/2025,1051.0,2042.0,402.0,0.0,167.61,5.0,Cash
1590.0,5/4/2025,1151.0,2060.0,404.0,2.0,653.41,7.0,Check
1601.0,5/4/2025,1180.0,2058.0,401.0,3.0,666.75,10.0,Check
1603.0,5/4/2025,1047.0,2047.0,404.0,0.0,334.98,5.0,CreditCard
1605.0,5/4/2025,1135.0,2004.0,403.0,3.0,3709,11.0,CreditCard
1616.0,5/4/2025,1120.0,2090.0,403.0,3.0,214.92,11.0,CreditCard
1617.0,5/4/2025,1158.0,2047.0,401.0,1.0,904.45,12.0,Check
1618.0,5/4/2025,1117.0,2011.0,401.0,3.0,0,0.0,Check
1619.0,5/4/2025,1045.0,2036.0,401.0,0.0,217.98,5.0,CreditCard
1625.0,5/4/2025,1059.0,2066.0,403.0,3.0,2064.24,10.0,Check
