TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,TaxAmount,PaymentType
474,3/21/2021,1061,2070,403,2,27.34,11,Cash
475,3/22/2021,1097,2059,403,2,0,13,CreditCard
476,3/23/2021,1066,2046,404,3,200.58,8,Check
477,3/24/2021,1025,2092,404,2,771.54,4,Cash
478,3/25/2021,1052,2047,403,3,334.98,10,CreditCard
479,3/26/2021,1011,2072,402,1,756.54,7,Check
480,3/27/2021,1004,2033,404,2,0,57,Check
481,3/28/2021,1039,2025,403,1,503.32,11,CreditCard
482,3/29/2021,1097,2072,402,3,420.3,12,Cash
483,3/30/2021,1140,2083,403,2,1843.58,7,CreditCard
484,3/31/2021,1195,2062,404,3,3096.8,9,Check
485,4/1/2021,1043,2093,403,1,1360.69,11,Cash
486,4/2/2021,1035,2092,404,1,0,12,CreditCard
487,4/3/2021,1138,2082,401,0,533.2,0,Check
488,4/4/2021,1019,2085,401,0,484.3,5,Check
489,4/5/2021,1105,2017,402,0,1391.1,2,CreditCard
490,4/6/2021,1181,2019,401,1,4202.68,11,Cash
491,4/7/2021,1129,2058,403,0,1333.5,13,CreditCard
492,4/8/2021,1158,2081,404,3,2984.88,8,Check
493,4/9/2021,1004,2000,404,0,2907.93,4,Cash
494,4/10/2021,1004,2067,403,2,465.52,10,CreditCard
495,4/11/2021,1004,2064,404,1,1323.18,7,Check
496,4/12/2021,1027,2012,402,1,1121.74,57,Check
497,4/13/2021,1049,2079,403,2,3802.16,11,CreditCard
498,4/14/2021,1068,2050,401,2,0,12,Cash
499,4/15/2021,1103,2058,402,1,600.08,72,CreditCard
500,4/16/2021,1076,2087,401,0,159.32,5,Check
501,4/17/2021,1023,2051,404,3,351.96,2,Cash
502,4/18/2021,1141,2060,401,0,408.38,11,CreditCard
503,4/19/2021,1179,2021,401,3,835.41,13,Check
504,4/20/2021,1111,2082,403,0,0,8,Check
505,4/21/2021,1135,2005,402,1,1157.71,4,CreditCard
506,4/22/2021,1177,2072,404,2,1008.72,10,Cash
507,4/23/2021,1011,2009,403,0,0,7,CreditCard
508,4/24/2021,1045,2040,401,1,31.09,57,Check
509,4/25/2021,1150,2018,404,0,1084.52,11,Cash
510,4/26/2021,1076,2020,402,3,2254.98,12,CreditCard
511,4/27/2021,1173,2069,403,3,232.39,72,Check
512,4/28/2021,1193,2094,402,0,1480.05,5,Check
513,4/29/2021,1128,2095,403,0,0,2,CreditCard
514,4/30/2021,1025,2055,402,0,107.88,11,Cash
515,5/1/2021,1087,2077,404,2,449.46,13,CreditCard
516,5/2/2021,1007,2081,403,3,746.22,8,Check
517,5/3/2021,1125,2029,403,3,40.53,4,Cash
518,5/4/2021,1110,2023,404,0,1879.08,10,CreditCard
519,5/5/2021,1197,2079,403,1,855.49,,Check
520,5/6/2021,1182,2009,401,2,53.05,5,Check
521,5/7/2021,1039,2048,402,3,357.63,2,CreditCard
522,5/8/2021,1081,2046,401,0,33.43,11,Cash
523,5/9/2021,1001,2039,404,2,2343.46,13,CreditCard
524,5/10/2021,1194,2034,401,1,245.11,8,Check
525,5/11/2021,1022,2023,404,3,5637.24,4,Cash
526,5/12/2021,1142,2071,404,0,615.16,10,CreditCard
527,5/13/2021,1006,2011,403,0,1229.22,7,Check
528,5/14/2021,1152,2076,403,3,2418.21,57,Check
529,5/15/2021,1003,2037,404,3,1440.56,11,CreditCard
530,5/16/2021,1199,2010,402,1,210.17,12,Cash
531,5/17/2021,1175,2048,402,1,965.6,7,CreditCard
532,5/18/2021,1068,2038,403,3,0,9,Check
533,5/19/2021,1037,2008,402,3,266.36,11,Cash
534,5/20/2021,1070,2053,403,3,1830.45,12,CreditCard
535,5/21/2021,1005,2009,403,2,53.05,0,Check
536,5/22/2021,1063,2092,404,1,867.98,5,Check
537,5/23/2021,1117,2013,402,2,2244.86,2,CreditCard
538,5/24/2021,1001,2050,403,3,0,11,Cash
539,5/25/2021,1084,2056,403,3,1574.16,13,CreditCard
540,5/26/2021,1166,2076,402,2,0,8,Check
541,5/27/2021,1082,2077,402,3,0,4,Cash
542,5/28/2021,1080,2022,404,2,1073.89,10,CreditCard
543,5/29/2021,1074,2094,404,1,444.02,7,Check
544,5/30/2021,1083,2048,403,3,0,57,Check
545,5/31/2021,1093,2014,402,1,221.67,11,CreditCard
546,6/1/2021,1174,2098,401,3,2723.58,12,Cash
547,6/2/2021,1181,2026,404,2,507.74,72,CreditCard
548,6/3/2021,1177,2008,404,3,332.95,5,Check
549,6/4/2021,1035,2081,403,1,1343.2,2,
550,6/5/2021,1064,2084,402,3,845.55,11,Cash
551,6/6/2021,1096,2009,404,3,198.93,13,CreditCard
552,6/7/2021,1149,2051,404,0,0,8,Check
553,6/8/2021,1092,2089,401,0,827.04,4,Check
554,6/9/2021,1196,2031,403,1,1526.31,10,CreditCard
555,6/10/2021,1165,2078,401,3,142.01,7,Cash
556,6/11/2021,1192,2042,404,0,1005.66,57,CreditCard
557,6/12/2021,1002,2012,403,1,560.87,11,Check
558,6/13/2021,1130,2095,402,3,1963.16,12,Cash
559,6/14/2021,1095,2050,404,1,168.1,72,CreditCard
560,6/15/2021,1088,2003,404,0,385.18,5,Check
561,6/16/2021,1075,2053,401,0,1830.45,2,Check
562,6/17/2021,1186,2018,403,2,1301.42,11,CreditCard
563,6/18/2021,1087,2058,402,3,2667,13,Cash
564,6/19/2021,1089,2060,401,3,408.38,8,CreditCard
565,6/20/2021,1184,2089,404,2,1984.9,4,Check
566,6/21/2021,1017,2038,401,0,0,10,Cash
567,6/22/2021,1005,2043,401,1,786.1,,CreditCard
568,6/23/2021,1189,2031,402,1,2035.08,5,Check
569,6/24/2021,1084,2071,404,3,0,2,Check
570,6/25/2021,1059,2051,402,1,527.94,11,CreditCard
571,6/26/2021,1163,2084,404,3,845.55,13,Cash
572,6/27/2021,1007,2094,402,3,493.35,8,CreditCard
573,6/28/2021,1151,2054,404,0,0,4,Check
574,6/29/2021,1180,2027,402,2,0,10,Cash
575,6/30/2021,1192,2090,401,0,286.56,7,CreditCard
576,7/1/2021,1137,2023,403,2,1503.26,57,Check
577,7/2/2021,1050,2058,401,2,1066.8,11,Check
578,7/3/2021,1171,2062,403,3,619.36,12,CreditCard
579,7/4/2021,1156,2050,401,2,0,7,Cash
580,7/5/2021,1090,2058,402,2,1066.8,9,CreditCard
581,7/6/2021,1157,2075,401,1,702.58,11,Check
582,7/7/2021,1080,2015,402,2,1619.93,12,
583,7/8/2021,1029,2023,403,1,0,0,Cash
584,7/9/2021,1130,2049,404,1,845.86,5,CreditCard
585,7/10/2021,1147,2049,404,1,845.86,2,Check
586,7/11/2021,1124,2081,402,1,2686.39,11,Check
587,7/12/2021,1125,2036,402,1,588.55,13,CreditCard
588,7/13/2021,1080,2057,401,2,699.17,8,Cash
589,7/14/2021,1002,2062,402,1,1114.85,4,CreditCard
590,7/15/2021,1098,2071,404,3,1845.48,10,Check
591,7/16/2021,1175,2062,404,3,1858.08,7,Cash
592,7/17/2021,1125,2021,401,0,1670.82,57,CreditCard
593,7/18/2021,1194,2028,403,0,637.94,11,Check
594,7/19/2021,1070,2028,403,1,0,12,Check
595,7/20/2021,1199,2058,404,0,2667,72,CreditCard
596,7/21/2021,1146,2014,403,2,0,5,Cash
597,7/22/2021,1138,2096,401,3,2688.72,2,CreditCard
598,7/23/2021,1139,2027,404,0,258.61,11,Check
599,7/24/2021,1188,2083,402,2,1229.06,13,Cash
600,7/25/2021,1008,2057,403,2,699.17,8,CreditCard
601,7/26/2021,1022,2056,401,1,2361.24,4,Check
602,7/27/2021,1053,2094,403,3,493.35,10,Check
603,7/28/2021,1042,2078,402,1,127.81,7,CreditCard
604,7/29/2021,1052,2007,403,2,2333.56,57,Cash
605,7/30/2021,1152,2068,402,2,656.19,11,CreditCard
606,7/31/2021,1180,2037,403,2,288.11,12,Check
607,8/1/2021,1131,2086,401,1,2414.07,72,Cash
608,8/2/2021,1192,2052,401,2,0,5,CreditCard
609,8/3/2021,1167,2016,402,1,290.72,2,Check
610,8/4/2021,1037,2091,403,1,0,11,Check
611,8/5/2021,1194,2086,404,3,0,13,CreditCard
612,8/6/2021,1036,2073,403,3,1997.72,8,Cash
613,8/7/2021,1096,2057,401,0,1310.94,4,CreditCard
614,8/8/2021,1103,2065,403,2,376.27,10,Check
615,8/9/2021,1116,2062,403,0,1238.72,,Cash
616,8/10/2021,1198,2093,401,3,0,5,CreditCard
617,8/11/2021,1162,2085,403,0,0,2,Check
618,8/12/2021,1136,2050,402,3,933.9,11,Check
619,8/13/2021,1054,2063,403,2,441.97,13,CreditCard
620,8/14/2021,1072,2043,402,3,4367.25,8,Cash
621,8/15/2021,1087,2087,401,0,637.28,4,CreditCard
622,8/16/2021,1025,2080,404,0,3329.04,10,Check
623,8/17/2021,1031,2020,404,3,1127.49,7,Cash
624,8/18/2021,1000,2054,402,1,1620.92,57,CreditCard
625,8/19/2021,1166,2038,402,2,2223.62,11,Check
626,8/20/2021,1023,2083,403,2,1229.06,12,Check
627,8/21/2021,1021,2047,402,0,1674.9,7,CreditCard
628,8/22/2021,1101,2080,403,1,3745.17,9,Cash
629,8/23/2021,1109,2083,401,0,768.16,11,CreditCard
630,8/24/2021,1000,2027,404,0,517.22,12,Check
631,8/25/2021,1033,2075,402,3,780.64,0,Cash
632,8/26/2021,1002,2001,403,0,824.7,5,CreditCard
633,8/27/2021,1108,2088,402,3,3546.75,2,Check
634,8/28/2021,1018,2029,404,0,27.02,11,Check
635,8/29/2021,1187,2013,401,2,2993.15,13,CreditCard
636,8/30/2021,1094,2038,402,3,926.51,8,Cash
637,8/31/2021,1198,2096,402,1,1814.89,4,CreditCard
638,9/1/2021,1017,2067,401,1,523.71,10,Check
639,9/2/2021,1112,2044,402,1,560.47,7,Cash
640,9/3/2021,1105,2078,404,1,383.43,57,CreditCard
641,9/4/2021,1022,2012,402,0,623.19,11,Check
642,9/5/2021,1150,2093,404,2,1814.26,12,Check
643,9/6/2021,1109,2040,402,1,31.09,72,CreditCard
644,9/7/2021,1070,2082,401,1,719.82,5,Cash
645,9/8/2021,1141,2076,403,0,3224.28,2,CreditCard
646,9/9/2021,1168,2038,402,1,1667.72,11,Check
647,9/10/2021,1191,2050,403,0,560.34,13,Cash
648,9/11/2021,1005,2030,404,3,679.88,8,CreditCard
649,9/12/2021,1028,2030,404,0,509.91,4,Check
650,9/13/2021,1135,2001,403,2,989.64,10,Check
651,9/14/2021,1033,2049,404,2,751.87,7,CreditCard
652,9/15/2021,1139,2087,402,3,0,57,Cash
653,9/16/2021,1197,2009,401,0,265.24,11,CreditCard
654,9/17/2021,1003,2033,402,0,836.25,12,Check
655,9/18/2021,1015,2050,403,3,560.34,72,Cash
656,9/19/2021,1108,2089,404,0,413.52,5,CreditCard
657,9/20/2021,1163,2068,402,2,3280.96,2,Check
658,9/21/2021,1021,2039,401,1,878.8,11,Check
659,9/22/2021,1039,2068,403,3,2460.72,13,CreditCard
660,9/23/2021,1150,2081,401,2,1193.95,8,Cash
661,9/24/2021,1178,2055,402,0,53.94,4,CreditCard
662,9/25/2021,1062,2011,404,0,0,10,Check
663,9/26/2021,1116,2078,401,2,0,,Cash
664,9/27/2021,1170,2094,402,0,986.7,5,CreditCard
665,9/28/2021,1003,2090,402,0,143.28,2,Check
666,9/29/2021,1041,2063,403,2,1325.9,11,Check
667,9/30/2021,1042,2047,402,2,803.95,13,CreditCard
668,10/1/2021,1187,2015,401,2,0,8,Cash
669,10/2/2021,1109,2034,401,2,326.81,4,CreditCard
670,10/3/2021,1182,2073,401,3,499.43,10,Check
671,10/4/2021,1116,2065,403,0,470.34,7,Cash
672,10/5/2021,1127,2072,402,2,1008.72,57,CreditCard
673,10/6/2021,1040,2032,401,0,0,11,Check
674,10/7/2021,1058,2094,401,0,493.35,12,Check
675,10/8/2021,1003,2031,401,3,1695.9,7,CreditCard
676,10/9/2021,1093,2049,402,1,1691.71,9,Cash
677,10/10/2021,1009,2070,404,1,30.76,11,CreditCard
678,10/11/2021,1082,2031,404,2,452.24,12,Check
679,10/12/2021,1069,2009,403,0,0,0,Cash
680,10/13/2021,1128,2086,401,1,804.69,5,CreditCard
681,10/14/2021,1057,2066,401,3,1548.18,2,Check
682,10/15/2021,1017,2059,403,2,409.64,11,Check
683,10/16/2021,1083,2011,404,0,1638.96,13,CreditCard
684,10/17/2021,1094,2025,403,2,223.7,8,Cash
685,10/18/2021,1189,2079,402,3,3802.16,4,CreditCard
686,10/19/2021,1094,2075,404,1,702.58,10,Check
687,10/20/2021,1187,2069,402,1,627.45,7,Cash
688,10/21/2021,1001,2052,401,1,0,57,CreditCard
689,10/22/2021,1138,2044,401,2,166.06,11,Check
690,10/23/2021,1000,2097,404,2,1347.36,12,Check
691,10/24/2021,1026,2026,402,3,211.56,72,CreditCard
692,10/25/2021,1125,2007,402,2,933.42,5,Cash
693,10/26/2021,1023,2005,402,3,1286.34,2,CreditCard
694,10/27/2021,1179,2047,404,0,669.96,11,Check
695,10/28/2021,1148,2012,402,3,3115.95,13,Cash
696,10/29/2021,1019,2075,401,3,2341.92,8,CreditCard
697,10/30/2021,1169,2016,402,2,775.25,4,Check
698,10/31/2021,1066,2040,404,2,55.26,10,Check
699,11/1/2021,1081,2057,403,1,393.28,7,CreditCard
700,11/2/2021,1019,2025,402,0,559.24,57,Cash
701,11/3/2021,1039,2013,402,3,4676.8,11,CreditCard
702,11/4/2021,1119,2040,404,0,69.08,12,Check
703,11/5/2021,1137,2045,402,3,0,72,Cash
704,11/6/2021,1078,2059,403,0,1536.15,5,CreditCard
705,11/7/2021,1023,2020,403,0,0,2,Check
706,11/8/2021,1055,2041,402,0,4021.05,11,Check
707,11/9/2021,1182,2031,403,3,1695.9,13,CreditCard
708,11/10/2021,1131,2006,403,2,475.2,8,Cash
709,11/11/2021,1044,2003,404,3,1155.54,4,CreditCard
710,11/12/2021,1142,2095,402,0,2453.95,10,Check
711,11/13/2021,1118,2013,402,0,1870.72,,Cash
712,11/14/2021,1003,2007,402,1,1050.1,5,CreditCard
713,11/15/2021,1050,2051,403,0,117.32,2,Check
714,11/16/2021,1149,2075,403,0,780.64,11,Check
715,11/17/2021,1005,2008,402,3,466.13,13,CreditCard
716,11/18/2021,1032,2011,403,0,409.74,8,Cash
717,11/19/2021,1010,2059,401,1,921.69,4,CreditCard
718,11/20/2021,1146,2055,404,3,0,10,Check
719,11/21/2021,1007,2048,404,1,1287.47,7,Cash
720,11/22/2021,1090,2027,402,2,413.78,57,CreditCard
721,11/23/2021,1071,2057,402,0,1310.94,11,Check
722,11/24/2021,1157,2079,402,2,2281.3,12,Check
723,11/25/2021,1127,2052,404,0,2193.78,7,CreditCard
724,11/26/2021,1022,2035,404,1,1619.98,9,Cash
725,11/27/2021,1107,2025,402,0,279.62,11,CreditCard
726,11/28/2021,1097,2091,403,3,2717.37,12,Check
727,11/29/2021,1139,2062,403,2,1486.46,0,Cash
728,11/30/2021,1099,2034,402,0,408.51,5,CreditCard
729,12/1/2021,1081,2076,402,0,2418.21,2,Check
730,12/2/2021,1199,2035,401,3,2699.97,11,Check
731,12/3/2021,1135,2045,402,1,842.78,13,CreditCard
732,12/4/2021,1025,2031,402,2,904.48,8,Cash
733,12/5/2021,1136,2094,401,1,0,4,CreditCard
734,12/6/2021,1147,2049,403,1,3383.42,10,Check
735,12/7/2021,1045,2030,403,2,407.93,7,Cash
736,12/8/2021,1151,2003,403,1,693.32,57,CreditCard
737,12/9/2021,1144,2024,404,2,298.25,11,Check
738,12/10/2021,1044,2062,401,0,1238.72,12,Check
739,12/11/2021,1014,2029,402,0,13.51,72,CreditCard
740,12/12/2021,1134,2061,401,2,639.74,5,Cash
741,12/13/2021,1157,2025,402,2,671.09,2,CreditCard
742,12/14/2021,1183,2022,403,0,2684.72,11,Check
743,12/15/2021,1005,2018,402,0,542.26,13,Cash
744,12/16/2021,1134,2046,401,2,53.49,8,CreditCard
745,12/17/2021,1180,2084,404,0,281.85,4,Check
746,12/18/2021,1086,2038,403,1,1667.72,10,Check
747,12/19/2021,1040,2093,404,3,755.94,,CreditCard
748,12/20/2021,1166,2040,402,2,27.63,7,Cash
749,12/21/2021,1057,2085,402,3,1452.9,9,CreditCard
750,12/22/2021,1078,2093,403,1,0,11,Check
751,12/23/2021,1045,2093,401,3,2267.82,12,Cash
752,12/24/2021,1197,2072,401,1,1513.08,0,CreditCard
753,12/25/2021,1154,2040,402,0,69.08,5,Check
754,12/26/2021,1127,2018,403,0,0,2,Check
755,12/27/2021,1060,2044,403,1,934.11,11,CreditCard
756,12/28/2021,1162,2011,403,3,1229.22,13,Cash
757,12/29/2021,1002,2033,402,1,3010.5,8,CreditCard
758,12/30/2021,1177,2008,403,2,159.82,4,Check
759,12/31/2021,1027,2092,401,0,482.21,10,Cash
760,1/1/2022,1098,2056,404,1,944.5,7,CreditCard
761,1/2/2022,1105,2063,404,2,2209.84,57,Check
762,1/3/2022,1139,2048,401,3,357.63,11,Check
763,1/4/2022,1147,2083,402,1,691.34,12,CreditCard
764,1/5/2022,1115,2009,401,2,53.05,72,Cash
765,1/6/2022,1005,2040,403,0,103.62,5,CreditCard
766,1/7/2022,1018,2043,402,3,2620.35,2,Check
767,1/8/2022,1041,2093,401,0,755.94,11,Cash
768,1/9/2022,1086,2076,404,0,0,13,CreditCard
769,1/10/2022,1110,2083,402,3,768.16,8,Check
770,1/11/2022,1040,2006,401,2,0,4,Check
771,1/12/2022,1052,2024,404,2,298.25,10,CreditCard
772,1/13/2022,1169,2036,403,1,392.36,7,Cash
773,1/14/2022,1024,2006,404,3,0,57,CreditCard
774,1/15/2022,1039,2006,403,0,198,11,Check
775,1/16/2022,1109,2011,403,3,1638.96,12,
776,1/17/2022,1051,2012,401,1,1121.74,72,Cash
777,1/18/2022,1043,2081,403,0,746.22,5,CreditCard
778,1/19/2022,1121,2014,403,3,985.2,2,Check
779,1/20/2022,1120,2062,403,0,2477.44,11,Check
780,1/21/2022,1164,2069,404,1,0,13,CreditCard
781,1/22/2022,1094,2048,403,1,321.87,8,Cash
782,1/23/2022,1114,2005,403,3,428.78,4,CreditCard
783,1/24/2022,1119,2033,402,2,1338,10,Check
784,1/25/2022,1144,2007,402,0,1166.78,,Cash
785,1/26/2022,1021,2085,403,3,0,5,CreditCard
786,1/27/2022,1193,2075,402,0,1561.28,2,Check
787,1/28/2022,1099,2066,404,3,0,11,Check
788,1/29/2022,1146,2030,404,2,543.9,13,CreditCard
789,1/30/2022,1020,2050,401,1,168.1,8,Cash
790,1/31/2022,1030,2096,404,1,3024.81,4,CreditCard
791,2/1/2022,1042,2027,402,1,232.75,10,Check
792,2/2/2022,1010,2054,401,3,900.51,7,Cash
793,2/3/2022,1051,2080,402,2,0,57,CreditCard
794,2/4/2022,1081,2093,401,0,755.94,11,Check
795,2/5/2022,1099,2071,404,2,984.26,12,Check
796,2/6/2022,1070,2066,404,0,0,7,CreditCard
797,2/7/2022,1179,2079,404,0,2851.62,9,Cash
798,2/8/2022,1106,2019,402,0,3735.72,11,CreditCard
799,2/9/2022,1027,2072,401,2,672.48,12,Check
800,2/10/2022,1137,2044,404,2,830.32,0,Cash
801,2/11/2022,1098,2083,404,3,2304.48,5,CreditCard
802,2/12/2022,1009,2022,403,3,2684.72,2,Check
803,2/13/2022,1036,2079,404,0,950.54,11,Check
804,2/14/2022,1101,2042,402,0,335.22,13,CreditCard
805,2/15/2022,1190,2060,403,2,0,8,Cash
806,2/16/2022,1005,2043,403,2,2096.28,4,CreditCard
807,2/17/2022,1071,2062,401,1,557.42,10,Check
808,2/18/2022,1034,2038,404,2,2223.62,7,
809,2/19/2022,1068,2093,404,0,2267.82,57,Cash
810,2/20/2022,1048,2056,402,3,524.72,11,CreditCard
811,2/21/2022,1189,2062,403,0,1858.08,12,Check
812,2/22/2022,1131,2020,401,2,0,72,Check
813,2/23/2022,1181,2064,404,1,264.64,5,CreditCard
814,2/24/2022,1199,2067,401,1,0,2,Cash
815,2/25/2022,1049,2025,401,1,503.32,11,CreditCard
816,2/26/2022,1008,2058,401,2,533.4,13,Check
817,2/27/2022,1180,2025,403,2,894.78,8,Cash
818,2/28/2022,1118,2064,404,0,882.12,4,CreditCard
819,3/1/2022,1174,2003,402,2,308.14,10,Check
820,3/2/2022,1125,2076,404,1,725.46,7,Check
821,3/3/2022,1121,2075,403,2,2498.05,57,CreditCard
822,3/4/2022,1041,2033,401,2,669,11,Cash
823,3/5/2022,1007,2049,401,1,845.86,12,CreditCard
824,3/6/2022,1146,2099,402,1,581.69,72,Check
825,3/7/2022,1165,2028,402,2,1531.06,5,Cash
826,3/8/2022,1166,2052,401,0,731.26,2,CreditCard
827,3/9/2022,1121,2016,402,0,646.04,11,Check
828,3/10/2022,1057,2032,403,2,3782.4,13,Check
829,3/11/2022,1108,2048,403,3,357.63,8,CreditCard
830,3/12/2022,1064,2027,404,2,413.78,4,Cash
831,3/13/2022,1173,2066,404,0,2580.3,10,CreditCard
832,3/14/2022,1001,2065,403,2,376.27,,Check
833,3/15/2022,1076,2087,401,3,796.6,5,Cash
834,3/16/2022,1016,2043,403,2,2795.04,2,CreditCard
835,3/17/2022,1070,2033,403,1,752.62,11,Check
836,3/18/2022,1038,2066,402,0,1032.12,13,Check
837,3/19/2022,1153,2051,403,1,316.76,8,CreditCard
838,3/20/2022,1184,2003,404,2,1848.86,4,Cash
839,3/21/2022,1066,2053,404,3,0,10,CreditCard
840,3/22/2022,1188,2004,402,2,2967.2,7,Check
841,3/23/2022,1185,2091,402,3,3623.16,57,Cash
842,3/24/2022,1171,2045,403,1,280.93,11,CreditCard
843,3/25/2022,1168,2071,402,2,1968.51,12,Check
844,3/26/2022,1024,2060,402,2,326.7,7,Check
845,3/27/2022,1185,2071,402,2,984.26,9,CreditCard
846,3/28/2022,1167,2011,402,2,327.79,11,Cash
847,3/29/2022,1057,2095,403,3,2453.95,12,CreditCard
848,3/30/2022,1084,2047,403,2,803.95,0,Check
849,3/31/2022,1118,2015,404,0,4049.82,5,Cash
850,4/1/2022,1162,2074,401,3,659.5,2,CreditCard
851,4/2/2022,1049,2064,401,3,882.12,11,Check
852,4/3/2022,1135,2038,404,0,926.51,13,Check
853,4/4/2022,1038,2017,402,2,741.92,8,CreditCard
854,4/5/2022,1104,2072,404,1,1134.81,4,Cash
855,4/6/2022,1080,2091,402,0,2717.37,10,CreditCard
856,4/7/2022,1124,2042,402,2,0,7,Check
857,4/8/2022,1162,2007,401,3,583.39,57,Cash
858,4/9/2022,1070,2026,402,1,190.4,11,CreditCard
859,4/10/2022,1125,2097,401,1,3031.56,12,Check
860,4/11/2022,1157,2055,404,3,53.94,72,Check
861,4/12/2022,1109,2061,404,0,799.68,5,CreditCard
862,4/13/2022,1009,2068,402,2,0,2,Cash
863,4/14/2022,1003,2041,402,0,2412.63,11,CreditCard
864,4/15/2022,1173,2000,402,1,872.38,13,Check
865,4/16/2022,1177,2044,403,1,373.64,8,Cash
866,4/17/2022,1026,2049,403,1,3383.42,4,CreditCard
867,4/18/2022,1016,2005,403,2,686.05,10,Check
868,4/19/2022,1116,2093,403,3,755.94,7,Check
869,4/20/2022,1175,2017,403,3,463.7,57,CreditCard
870,4/21/2022,1091,2096,402,1,1209.92,11,Cash
871,4/22/2022,1103,2002,402,1,779.4,12,CreditCard
872,4/23/2022,1186,2016,402,0,646.04,72,Check
873,4/24/2022,1150,2064,402,0,294.04,5,Cash
874,4/25/2022,1093,2091,401,3,2717.37,2,CreditCard
875,4/26/2022,1163,2032,401,0,0,11,Check
876,4/27/2022,1169,2013,401,0,935.36,13,Check
877,4/28/2022,1176,2014,404,3,1231.5,8,CreditCard
878,4/29/2022,1097,2015,403,3,2699.88,4,Cash
879,4/30/2022,1179,2019,402,0,1867.86,10,CreditCard
880,5/1/2022,1077,2053,401,2,976.24,,Check
881,5/2/2022,1159,2077,402,3,561.83,5,Cash
882,5/3/2022,1026,2065,401,2,1881.36,2,CreditCard
883,5/4/2022,1029,2013,404,1,0,11,Check
884,5/5/2022,1155,2025,403,1,503.32,13,Check
885,5/6/2022,1091,2090,404,2,171.94,8,CreditCard
886,5/7/2022,1041,2005,404,1,385.9,4,Cash
887,5/8/2022,1176,2061,403,1,359.86,10,CreditCard
888,5/9/2022,1000,2001,401,0,1649.4,7,Check
889,5/10/2022,1146,2085,404,1,653.81,57,Cash
890,5/11/2022,1023,2099,401,0,1292.64,11,CreditCard
891,5/12/2022,1065,2082,402,3,266.6,12,Check
892,5/13/2022,1075,2033,404,0,2508.75,7,Check
893,5/14/2022,1025,2022,401,2,1073.89,9,CreditCard
894,5/15/2022,1092,2086,403,3,894.1,11,Cash
895,5/16/2022,1189,2014,401,0,0,12,CreditCard
896,5/17/2022,1002,2017,402,2,0,0,Check
897,5/18/2022,1091,2056,403,0,1049.44,5,Cash
898,5/19/2022,1095,2043,402,0,0,2,CreditCard
899,5/20/2022,1102,2051,404,2,93.86,11,Check
900,5/21/2022,1098,2088,404,3,0,13,Check
901,5/22/2022,1166,2021,401,1,0,8,CreditCard
902,5/23/2022,1178,2092,401,1,867.98,4,Cash
903,5/24/2022,1026,2053,404,3,1830.45,10,CreditCard
904,5/25/2022,1046,2078,404,2,454.43,7,Check
905,5/26/2022,1156,2003,402,3,1925.9,57,Cash
906,5/27/2022,1124,2014,404,3,0,11,CreditCard
907,5/28/2022,1011,2008,403,2,106.54,12,Check
908,5/29/2022,1003,2090,402,2,57.31,72,Check
909,5/30/2022,1132,2066,401,3,1548.18,5,CreditCard
910,5/31/2022,1169,2093,402,3,755.94,2,Cash
911,6/1/2022,1088,2084,404,1,0,11,CreditCard
912,6/2/2022,1142,2078,401,0,568.04,13,Check
913,6/3/2022,1164,2020,404,3,1879.15,8,Cash
914,6/4/2022,1042,2009,404,2,53.05,4,CreditCard
915,6/5/2022,1061,2042,403,0,167.61,10,Check
916,6/6/2022,1129,2028,404,3,2551.76,7,Check
917,6/7/2022,1060,2010,404,3,544.88,57,CreditCard
918,6/8/2022,1146,2057,401,3,436.98,11,Cash
919,6/9/2022,1114,2040,401,3,34.54,12,CreditCard
920,6/10/2022,1190,2083,401,0,2304.48,72,Check
921,6/11/2022,1103,2052,401,0,2193.78,5,Cash
922,6/12/2022,1023,2077,403,1,505.65,2,CreditCard
923,6/13/2022,1167,2085,404,2,387.44,11,Check
924,6/14/2022,1093,2006,402,3,594,13,Check
925,6/15/2022,1084,2071,404,2,492.13,8,CreditCard
926,6/16/2022,1183,2057,401,0,873.96,4,Cash
927,6/17/2022,1194,2084,402,0,563.7,10,CreditCard
928,6/18/2022,1087,2045,403,2,499.42,,Check
929,6/19/2022,1179,2013,401,1,1683.65,5,Cash
930,6/20/2022,1126,2017,404,0,927.4,2,CreditCard
931,6/21/2022,1065,2078,402,1,127.81,11,Check
932,6/22/2022,1030,2050,402,3,186.78,13,Check
933,6/23/2022,1005,2024,403,0,621.35,8,CreditCard
934,6/24/2022,1193,2053,401,0,1830.45,4,Cash
935,6/25/2022,1197,2057,404,1,1179.85,10,CreditCard
936,6/26/2022,1127,2000,401,3,969.31,7,Check
937,6/27/2022,1149,2061,402,1,359.86,57,Cash
938,6/28/2022,1187,2016,401,3,2584.16,11,CreditCard
939,6/29/2022,1168,2076,403,3,2418.21,12,Check
940,6/30/2022,1107,2077,402,2,898.93,7,Check
941,7/1/2022,1101,2043,403,3,3493.8,9,CreditCard
942,7/2/2022,1034,2017,404,2,0,11,Cash
943,7/3/2022,1179,2070,403,1,61.52,12,CreditCard
944,7/4/2022,1051,2026,403,2,338.5,0,Check
945,7/5/2022,1172,2016,402,2,516.83,5,Cash
946,7/6/2022,1181,2014,403,3,246.3,2,CreditCard
947,7/7/2022,1149,2073,404,2,799.09,11,Check
